Date,State,Confirmed,Tested,Probability
2020-08-04,Nagaland,2405,41367.0,0.05813812942683782
2020-08-04,Odisha,37681,570590.0,0.06603866173609772
2020-08-04,Punjab,19015,611609.0,0.03109012457305239
2020-08-04,Puducherry,4147,43134.0,0.09614225437010247
2020-08-04,Rajasthan,46679,1592318.0,0.02931512424025854
2020-08-04,Sikkim,783,28089.0,0.02787568087151554
2020-08-04,Telangana,68946,501025.0,0.1376098997056035
2020-08-04,Tamil Nadu,268285,2892395.0,0.09275531177449829
2020-08-04,Tripura,5520,184227.0,0.02996303473432233
2020-08-04,Uttar Pradesh,100310,2689973.0,0.03729033711490785
2020-08-04,Uttarakhand,8008,182335.0,0.04391915978830175
2020-08-04,West Bengal,80984,978980.0,0.08272283397005047
2020-08-05,Andaman and Nicobar Islands,1027,25826.0,0.0397661271586773
2020-08-05,Andhra Pradesh,186461,2235646.0,0.08340363367008909
2020-08-05,Arunachal Pradesh,1855,95983.0,0.01932633903920486
2020-08-05,Assam,50446,1124683.0,0.04485352761622608
2020-08-05,Bihar,64732,739078.0,0.08758480160416086
2020-08-05,Chandigarh,1270,15611.0,0.0813528921914035
2020-08-05,Chhattisgarh,10497,345250.0,0.030404055032585083
2020-08-05,Delhi,140232,1099882.0,0.12749731334815917
2020-08-05,Dadra and Nagar Haveli and Daman and Diu,1372,43478.0,0.031556189337136026
2020-08-05,Goa,7423,139566.0,0.053186306120401816
2020-08-05,Gujarat,66777,879213.0,0.07595087879728803
2020-08-05,Himachal Pradesh,2916,156104.0,0.01867985445600369
2020-08-05,Haryana,38548,683500.0,0.056397951719092905
2020-08-05,Jharkhand,15048,351197.0,0.0428477464215241
2020-08-05,Jammu and Kashmir,22955,679415.0,0.03378641919886961
2020-08-05,Karnataka,151449,1532654.0,0.09881486623856396
2020-08-05,Kerala,29152,884056.0,0.032975286633425936
2020-08-05,Ladakh,1592,20978.0,0.0758890265992945
2020-08-05,Maharashtra,468265,2418299.0,0.19363403780922045
2020-08-05,Meghalaya,939,38977.0,0.0240911306668035
2020-08-05,Manipur,3095,92617.0,0.03341719122839219
2020-08-05,Madhya Pradesh,35734,838041.0,0.04263991857200304
2020-08-05,Mizoram,505,21956.0,0.023000546547640735
2020-08-05,Nagaland,2498,42029.0,0.05943515191891313
2020-08-05,Odisha,39018,585505.0,0.06663990913826526
2020-08-05,Punjab,19856,622127.0,0.03191631290717169
2020-08-05,Puducherry,4433,44158.0,0.10038951039449251
2020-08-05,Rajasthan,47845,1619744.0,0.029538618448347393
2020-08-05,Sikkim,800,29035.0,0.027552953332185295
2020-08-05,Telangana,70958,522143.0,0.13589763723730855
2020-08-05,Tamil Nadu,273460,2953561.0,0.09258654214353454
2020-08-05,Tripura,5642,187848.0,0.030034921851709893
2020-08-05,Uttar Pradesh,104388,2689973.0,0.03880633746137972
2020-08-05,Uttarakhand,8254,186966.0,0.04414706417209546
2020-08-05,West Bengal,83800,1003027.0,0.08354710291946278
2020-08-06,Andaman and Nicobar Islands,1123,26516.0,0.04235178759993966
2020-08-06,Andhra Pradesh,196789,2299332.0,0.08558529172820628
2020-08-06,Arunachal Pradesh,1948,98733.0,0.019729978831798892
2020-08-06,Assam,52818,1180336.0,0.04474827506743843
2020-08-06,Bihar,68148,799332.0,0.08525618891774632
2020-08-06,Chandigarh,1327,16034.0,0.08276163153299239
2020-08-06,Chhattisgarh,11020,352681.0,0.031246367113623927
2020-08-06,Delhi,141531,1120318.0,0.1263310952783049
2020-08-06,Dadra and Nagar Haveli and Daman and Diu,1415,43899.0,0.03223308048019317
2020-08-06,Goa,7614,142192.0,0.05354731630471475
2020-08-06,Gujarat,67811,903782.0,0.07503026172240651
2020-08-06,Himachal Pradesh,3047,158537.0,0.01921948819518472
2020-08-06,Haryana,39303,697779.0,0.05632585675407256
2020-08-06,Jharkhand,15756,358208.0,0.043985617294979455
2020-08-06,Jammu and Kashmir,23454,686808.0,0.03414928189537687
2020-08-06,Karnataka,158254,1581075.0,0.10009265847603688
2020-08-06,Kerala,30450,908355.0,0.03352213616922899
2020-08-06,Ladakh,1595,21383.0,0.07459196558013376
2020-08-06,Maharashtra,479779,2492194.0,0.19251270165966214
2020-08-06,Meghalaya,990,39553.0,0.02502970697545066
2020-08-06,Manipur,3219,94808.0,0.033952830984727025
2020-08-06,Madhya Pradesh,36564,846484.0,0.043195146039381724
2020-08-06,Mizoram,538,22211.0,0.024222232227274775
2020-08-06,Nagaland,2580,42900.0,0.06013986013986014
2020-08-06,Odisha,40717,600591.0,0.0677948887012959
2020-08-06,Punjab,20891,634271.0,0.032937025340903175
2020-08-06,Puducherry,4621,45098.0,0.10246574127455763
2020-08-06,Rajasthan,48996,1651221.0,0.029672587739618138
2020-08-06,Sikkim,829,29467.0,0.02813316591441273
2020-08-06,Telangana,73050,543489.0,0.13440934407136115
2020-08-06,Tamil Nadu,279144,3020714.0,0.09240994016646395
2020-08-06,Tripura,5740,190492.0,0.030132499002582785
2020-08-06,Uttar Pradesh,108974,2797687.0,0.03895146240447913
2020-08-06,Uttarakhand,8623,190898.0,0.04517071944179614
2020-08-06,West Bengal,86754,1028251.0,0.08437045040559163
2020-08-07,Andaman and Nicobar Islands,1222,26915.0,0.045402192086197286
2020-08-07,Andhra Pradesh,206960,2362270.0,0.08761064569249069
2020-08-07,Arunachal Pradesh,2049,101947.0,0.020098678725219966
2020-08-07,Assam,55497,1238867.0,0.04479657622650373
2020-08-07,Bihar,71794,870852.0,0.08244110365481161
2020-08-07,Chandigarh,1374,16596.0,0.08279103398409256
2020-08-07,Chhattisgarh,11408,359857.0,0.03170148142178699
2020-08-07,Delhi,142723,1143703.0,0.12479026460540892
2020-08-07,Dadra and Nagar Haveli and Daman and Diu,1459,44456.0,0.032818967068562174
2020-08-07,Goa,7947,144814.0,0.0548772908696673
2020-08-07,Gujarat,68885,930373.0,0.07404019678129095
2020-08-07,Himachal Pradesh,3150,161232.0,0.019537064602560286
2020-08-07,Haryana,40054,713061.0,0.05617191236093406
2020-08-07,Jharkhand,16482,367757.0,0.044817637733612144
2020-08-07,Jammu and Kashmir,23927,695620.0,0.034396653345217215
2020-08-07,Karnataka,164924,1624628.0,0.10151493141814619
2020-08-07,Kerala,31701,936651.0,0.03384505007735005
2020-08-07,Ladakh,1614,21740.0,0.07424103035878565
2020-08-07,Maharashtra,490262,2574594.0,0.1904230336899721
2020-08-07,Meghalaya,1006,39782.0,0.025287818611432308
2020-08-07,Manipur,3468,96837.0,0.03581275752036928
2020-08-07,Madhya Pradesh,37298,859921.0,0.04337375177487234
2020-08-07,Mizoram,559,22211.0,0.025167709693395164
2020-08-07,Nagaland,2657,43911.0,0.06050875634806768
2020-08-07,Odisha,42550,616646.0,0.06900231250993276
2020-08-07,Punjab,21930,646439.0,0.033924314591167924
2020-08-07,Puducherry,4862,45954.0,0.10580145362754058
2020-08-07,Rajasthan,50157,1678314.0,0.029885349225472705
2020-08-07,Sikkim,854,29958.0,0.028506575872888712
2020-08-07,Telangana,75257,566984.0,0.13273214058950517
2020-08-07,Tamil Nadu,285024,3088066.0,0.09229854543264296
2020-08-07,Tripura,5868,193268.0,0.030361984394726493
2020-08-07,Uttar Pradesh,113378,2893424.0,0.03918471679228485
2020-08-07,Uttarakhand,8901,199081.0,0.044710444492442776
2020-08-07,West Bengal,89666,1054509.0,0.08503104288346519
2020-08-08,Andaman and Nicobar Islands,1351,27073.0,0.04990211649983378
2020-08-08,Andhra Pradesh,217040,2424393.0,0.08952343947536559
2020-08-08,Arunachal Pradesh,2117,104833.0,0.02019402287447655
2020-08-08,Assam,57715,1293712.0,0.04461193836031512
2020-08-08,Bihar,75786,946278.0,0.08008851521434504
2020-08-08,Chandigarh,1426,17067.0,0.08355305560438273
2020-08-08,Chhattisgarh,11855,366957.0,0.03230623751556722
2020-08-08,Delhi,144127,1168295.0,0.12336524593531599
2020-08-08,Dadra and Nagar Haveli and Daman and Diu,1510,44777.0,0.03372267012082096
2020-08-08,Goa,8206,147138.0,0.05577077301580829
2020-08-08,Gujarat,69986,956645.0,0.07315775444391598
2020-08-08,Himachal Pradesh,3264,163395.0,0.01997613146057101
2020-08-08,Haryana,40843,730036.0,0.055946556060249085
2020-08-08,Jharkhand,17468,374813.0,0.04660457348064235
2020-08-08,Jammu and Kashmir,24390,706780.0,0.034508616542629954
2020-08-08,Karnataka,172102,1668511.0,0.10314705746620789
2020-08-08,Kerala,33121,963632.0,0.0343710046988892
2020-08-08,Ladakh,1639,22013.0,0.07445600327079453
2020-08-08,Maharashtra,503084,2654681.0,0.1895082686017642
2020-08-08,Meghalaya,1023,40631.0,0.025177819891216067
2020-08-08,Manipur,3637,98819.0,0.03680466307086694
2020-08-08,Madhya Pradesh,38157,874678.0,0.04362405365174384
2020-08-08,Mizoram,567,22211.0,0.02552789158525055
2020-08-08,Nagaland,2688,44566.0,0.06031503837005789
2020-08-08,Odisha,44193,634090.0,0.06969515368480815
2020-08-08,Punjab,22928,659284.0,0.03477712184733742
2020-08-08,Puducherry,5123,46878.0,0.10928367251162592
2020-08-08,Rajasthan,51328,1710963.0,0.02999947982510434
2020-08-08,Sikkim,860,30533.0,0.028166246356401272
2020-08-08,Telangana,77513,590306.0,0.13130986302019632
2020-08-08,Tamil Nadu,290907,3155619.0,0.09218698455041625
2020-08-08,Tripura,6014,196440.0,0.030614946039503155
2020-08-08,Uttar Pradesh,118038,2996406.0,0.039393193045268234
2020-08-08,Uttarakhand,9402,205565.0,0.04573735801328047
2020-08-08,West Bengal,92615,1079657.0,0.08578187331717388
2020-08-09,Andaman and Nicobar Islands,1490,27103.0,0.05497546397077814
2020-08-09,Andhra Pradesh,227860,2487305.0,0.09160919147430653
2020-08-09,Arunachal Pradesh,2155,106792.0,0.020179414188328713
2020-08-09,Assam,58838,1318204.0,0.04463497303907438
2020-08-09,Bihar,79720,1021906.0,0.0780110890825575
2020-08-09,Chandigarh,1515,17510.0,0.086521987435751
2020-08-09,Chhattisgarh,12148,371706.0,0.032681743098039846
2020-08-09,Delhi,145427,1192082.0,0.12199412456525642
2020-08-09,Dadra and Nagar Haveli and Daman and Diu,1555,45253.0,0.034362362716284005
2020-08-09,Goa,8712,149304.0,0.058350747468252695
2020-08-09,Gujarat,71064,987630.0,0.07195407186901978
2020-08-09,Himachal Pradesh,3371,165496.0,0.02036907236428675
2020-08-09,Haryana,41635,744080.0,0.055955004838189444
2020-08-09,Jharkhand,18156,380330.0,0.04773749112612731
2020-08-09,Jammu and Kashmir,24897,717110.0,0.03471852296021531
2020-08-09,Karnataka,178087,1706447.0,0.1043612840012025
2020-08-09,Kerala,34332,984208.0,0.03488287028758149
2020-08-09,Ladakh,1688,22015.0,0.07667499432205314
2020-08-09,Maharashtra,515332,2730285.0,0.18874659605132799
2020-08-09,Meghalaya,1062,40700.0,0.026093366093366092
2020-08-09,Manipur,3755,101230.0,0.03709374691297046
2020-08-09,Madhya Pradesh,39025,891698.0,0.04376481723632889
2020-08-09,Mizoram,608,23324.0,0.026067569885096897
2020-08-09,Nagaland,2781,45564.0,0.06103502765341059
2020-08-09,Odisha,45927,650183.0,0.0706370360344703
2020-08-09,Punjab,23903,672761.0,0.035529705199914975
2020-08-09,Puducherry,5382,47836.0,0.1125094071410653
2020-08-09,Rajasthan,52497,1740732.0,0.030158002495501893
2020-08-09,Sikkim,866,30732.0,0.02817909670701549
2020-08-09,Telangana,79495,613231.0,0.1296330420347308
2020-08-09,Tamil Nadu,296901,3225805.0,0.09203935141770814
2020-08-09,Tripura,6161,199937.0,0.030814706632589266
2020-08-09,Uttar Pradesh,122609,3118567.0,0.03931581396198959
2020-08-09,Uttarakhand,9632,209627.0,0.045948279563224205
2020-08-09,West Bengal,95554,1105899.0,0.086403912111323
2020-08-10,Andaman and Nicobar Islands,1625,27346.0,0.05942368170847656
2020-08-10,Andhra Pradesh,235525,2534304.0,0.09293478603987525
2020-08-10,Arunachal Pradesh,2231,109863.0,0.020307109763978773
2020-08-10,Assam,61738,1378629.0,0.04478217127305461
2020-08-10,Bihar,82741,1097252.0,0.07540747248581
2020-08-10,Chandigarh,1595,17928.0,0.08896697902721999
2020-08-10,Chhattisgarh,12625,381018.0,0.03313491751045882
2020-08-10,Delhi,146134,1204405.0,0.121332940331533
2020-08-10,Dadra and Nagar Haveli and Daman and Diu,1617,45724.0,0.03536436007348438
2020-08-10,Goa,9029,151202.0,0.059714818587055726
2020-08-10,Gujarat,72120,1017234.0,0.07089814143058529
2020-08-10,Himachal Pradesh,3463,166469.0,0.02080267196895518
2020-08-10,Haryana,42429,753945.0,0.05627598830153393
2020-08-10,Jharkhand,18786,387184.0,0.04851956692425307
2020-08-10,Jammu and Kashmir,25367,725542.0,0.034962827789431904
2020-08-10,Karnataka,182354,1729067.0,0.10546381372150414
2020-08-10,Kerala,35516,1000988.0,0.03548094482651141
2020-08-10,Ladakh,1717,22161.0,0.07747845313839628
2020-08-10,Maharashtra,524513,2776849.0,0.1888878365370245
2020-08-10,Meghalaya,1115,41734.0,0.02671682560981454
2020-08-10,Manipur,3855,103268.0,0.0373300538404927
2020-08-10,Madhya Pradesh,39891,909926.0,0.043839828733325564
2020-08-10,Mizoram,620,23702.0,0.026158130115602057
2020-08-10,Nagaland,3011,46518.0,0.06472763231437294
2020-08-10,Odisha,47455,669266.0,0.07090603736033206
2020-08-10,Punjab,24889,681321.0,0.03653050471070171
2020-08-10,Puducherry,5624,48748.0,0.11536883564453926
2020-08-10,Rajasthan,53670,1754897.0,0.030582991480411673
2020-08-10,Sikkim,910,31193.0,0.02917321193857596
2020-08-10,Telangana,80751,624840.0,0.12923468407912425
2020-08-10,Tamil Nadu,302815,3292958.0,0.09195835476796242
2020-08-10,Tripura,6223,202004.0,0.030806320666917488
2020-08-10,Uttar Pradesh,126722,3209587.0,0.03948233838185412
2020-08-10,Uttarakhand,10021,218838.0,0.04579186430144673
2020-08-10,West Bengal,98459,1132196.0,0.08696285802104936
2020-08-11,Andaman and Nicobar Islands,1764,27455.0,0.06425059187761792
2020-08-11,Andhra Pradesh,244549,2592619.0,0.09432508208880673
2020-08-11,Arunachal Pradesh,2327,112689.0,0.020649752859640248
2020-08-11,Assam,64407,1430691.0,0.04501810663518538
2020-08-11,Bihar,86812,1180566.0,0.07353422002666518
2020-08-11,Chandigarh,1670,18625.0,0.08966442953020134
2020-08-11,Chhattisgarh,12985,388852.0,0.033393167580467634
2020-08-11,Delhi,147391,1223845.0,0.12043273453746185
2020-08-11,Dadra and Nagar Haveli and Daman and Diu,1656,46149.0,0.03588376779561854
2020-08-11,Goa,9444,153792.0,0.061407615480649186
2020-08-11,Gujarat,73238,1058881.0,0.06916546807431619
2020-08-11,Himachal Pradesh,3497,168843.0,0.020711548598402067
2020-08-11,Haryana,43227,771769.0,0.05601028286961513
2020-08-11,Jharkhand,19469,394315.0,0.049374231261808454
2020-08-11,Jammu and Kashmir,25931,738203.0,0.035127194010319655
2020-08-11,Karnataka,188611,1772991.0,0.10638012262893608
2020-08-11,Kerala,36933,1027433.0,0.03594686952823201
2020-08-11,Ladakh,1770,22709.0,0.07794266590338632
2020-08-11,Maharashtra,535601,2841240.0,0.188509594402444
2020-08-11,Meghalaya,1142,41734.0,0.027363780131307806
2020-08-11,Manipur,3943,104263.0,0.03781782607444635
2020-08-11,Madhya Pradesh,40734,931143.0,0.043746234466671606
2020-08-11,Mizoram,623,23848.0,0.02612378396511238
2020-08-11,Nagaland,3031,47008.0,0.0644783866575902
2020-08-11,Odisha,48796,692301.0,0.07048379245443817
2020-08-11,Punjab,25889,697327.0,0.03712605420412518
2020-08-11,Puducherry,5900,49715.0,0.11867645579804888
2020-08-11,Rajasthan,54887,1784992.0,0.030749157419192916
2020-08-11,Sikkim,913,31604.0,0.02888874825971396
2020-08-11,Telangana,82647,642875.0,0.12855842893252964
2020-08-11,Tamil Nadu,308649,3360450.0,0.09184752042137213
2020-08-11,Tripura,6387,205125.0,0.03113711151736746
2020-08-11,Uttar Pradesh,131763,3314435.0,0.03975428692974821
2020-08-11,Uttarakhand,10432,225618.0,0.04623744559387992
2020-08-11,West Bengal,101390,1159211.0,0.08746466346506374
2020-08-12,Andaman and Nicobar Islands,1900,27744.0,0.06848327566320646
2020-08-12,Andhra Pradesh,254146,2649767.0,0.0959125840121037
2020-08-12,Arunachal Pradesh,2430,115758.0,0.020992069662571916
2020-08-12,Assam,69000,1573800.0,0.04384292794510103
2020-08-12,Bihar,90553,1272980.0,0.07113466040314852
2020-08-12,Chandigarh,1751,19141.0,0.0914790240844261
2020-08-12,Chhattisgarh,13552,394141.0,0.03438363428316262
2020-08-12,Delhi,148504,1242739.0,0.11949733612608923
2020-08-12,Dadra and Nagar Haveli and Daman and Diu,1695,46516.0,0.03643907472697566
2020-08-12,Goa,9924,156498.0,0.06341295096422958
2020-08-12,Gujarat,74390,1109005.0,0.06707814662693135
2020-08-12,Himachal Pradesh,3636,171538.0,0.021196469586913687
2020-08-12,Haryana,44024,786839.0,0.05595045492152778
2020-08-12,Jharkhand,20257,402072.0,0.05038152370719672
2020-08-12,Jammu and Kashmir,26413,750847.0,0.035177606090188815
2020-08-12,Karnataka,196494,1826317.0,0.10759030332631192
2020-08-12,Kerala,38145,1056360.0,0.036109848915142566
2020-08-12,Ladakh,1811,23034.0,0.07862290527046974
2020-08-12,Maharashtra,548313,2913686.0,0.1881853432387704
2020-08-12,Meghalaya,1179,41734.0,0.02825034743853932
2020-08-12,Manipur,3984,104263.0,0.03821106240948371
2020-08-12,Madhya Pradesh,41604,951822.0,0.043709853312909344
2020-08-12,Mizoram,648,24895.0,0.026029323157260493
2020-08-12,Nagaland,3118,47939.0,0.06504098959093849
2020-08-12,Odisha,50672,724354.0,0.06995474588391863
2020-08-12,Punjab,26909,711260.0,0.03783285999493856
2020-08-12,Puducherry,6381,50942.0,0.12526009972125163
2020-08-12,Rajasthan,56100,1820131.0,0.030821957320654392
2020-08-12,Sikkim,930,31974.0,0.029086132482642146
2020-08-12,Telangana,84544,665847.0,0.1269721122119646
2020-08-12,Tamil Nadu,314520,3432025.0,0.09164268908297579
2020-08-12,Tripura,6497,208165.0,0.031210818341219707
2020-08-12,Uttar Pradesh,136238,3412346.0,0.039925025187949874
2020-08-12,Uttarakhand,10886,232259.0,0.04687008899547488
2020-08-12,West Bengal,104326,1186923.0,0.08789618197642139
2020-08-13,Andaman and Nicobar Islands,2037,27973.0,0.07282021949737247
2020-08-13,Andhra Pradesh,264142,2705459.0,0.0976329709672185
2020-08-13,Arunachal Pradesh,2512,118882.0,0.02113019632913309
2020-08-13,Assam,71796,1635118.0,0.0439087576554108
2020-08-13,Bihar,94459,1377432.0,0.06857616201743534
2020-08-13,Chandigarh,1842,19593.0,0.09401316796815189
2020-08-13,Chhattisgarh,14030,402390.0,0.03486667163696911
2020-08-13,Delhi,149460,1258095.0,0.11879865987862602
2020-08-13,Dadra and Nagar Haveli and Daman and Diu,1741,46937.0,0.037092272620746956
2020-08-13,Goa,10494,159159.0,0.06593406593406594
2020-08-13,Gujarat,75482,1159822.0,0.06508067617272306
2020-08-13,Himachal Pradesh,3816,172985.0,0.022059716160360725
2020-08-13,Haryana,44817,801784.0,0.05589660058070503
2020-08-13,Jharkhand,20950,411027.0,0.05096988762295421
2020-08-13,Jammu and Kashmir,26949,763211.0,0.03531002566786904
2020-08-13,Karnataka,203200,1882316.0,0.10795211856032674
2020-08-13,Kerala,39709,1087722.0,0.0365065706127117
2020-08-13,Ladakh,1849,23430.0,0.07891591976099019
2020-08-13,Maharashtra,560126,2981077.0,0.18789383836781137
2020-08-13,Meghalaya,1193,42084.0,0.028348065773215473
2020-08-13,Manipur,4114,107469.0,0.03828080655817026
2020-08-13,Madhya Pradesh,42618,972046.0,0.04384360410927055
2020-08-13,Mizoram,649,25054.0,0.025904047257922887
2020-08-13,Nagaland,3168,48445.0,0.06539374548457014
2020-08-13,Odisha,52653,765065.0,0.06882160339317574
2020-08-13,Punjab,27936,723357.0,0.038619934555136674
2020-08-13,Puducherry,6680,52022.0,0.12840721233324362
2020-08-13,Rajasthan,57414,1839445.0,0.031212675562465854
2020-08-13,Sikkim,931,32421.0,0.028715955707720304
2020-08-13,Telangana,86475,689150.0,0.12548066458680984
2020-08-13,Tamil Nadu,320355,3499300.0,0.09154830966193239
2020-08-13,Tripura,6618,210678.0,0.03141286702930539
2020-08-13,Uttar Pradesh,140775,3501127.0,0.04020848144040476
2020-08-13,Uttarakhand,11302,242150.0,0.0466735494528185
2020-08-13,West Bengal,107323,1216955.0,0.08818978516050306
2020-08-14,Andaman and Nicobar Islands,2186,28129.0,0.07771339187315582
2020-08-14,Andhra Pradesh,273085,2758485.0,0.0989981819730758
2020-08-14,Arunachal Pradesh,2607,121371.0,0.02147959562004103
2020-08-14,Assam,74502,1684721.0,0.04422215903998347
2020-08-14,Bihar,98370,1498752.0,0.06563460799385089
2020-08-14,Chandigarh,1928,20060.0,0.09611166500498504
2020-08-14,Chhattisgarh,14559,409693.0,0.035536365034306176
2020-08-14,Delhi,150652,1273140.0,0.11833105550057338
2020-08-14,Dadra and Nagar Haveli and Daman and Diu,1782,47272.0,0.037696733795904554
2020-08-14,Goa,10970,162126.0,0.06766342227650099
2020-08-14,Gujarat,76569,1211047.0,0.06322545698061265
2020-08-14,Himachal Pradesh,3874,175666.0,0.022053214623205402
2020-08-14,Haryana,45614,817509.0,0.05579632762452768
2020-08-14,Jharkhand,22125,442286.0,0.050024192490831725
2020-08-14,Jammu and Kashmir,27489,775333.0,0.035454443445590476
2020-08-14,Karnataka,211108,1938954.0,0.10887726062609016
2020-08-14,Kerala,41278,1120935.0,0.03682461516501849
2020-08-14,Ladakh,1879,24197.0,0.07765425465966855
2020-08-14,Maharashtra,572734,3049468.0,0.18781439910174497
2020-08-14,Meghalaya,1228,42706.0,0.028754741722474594
2020-08-14,Manipur,4200,110026.0,0.03817279552105866
2020-08-14,Madhya Pradesh,43414,992172.0,0.0437565260862028
2020-08-14,Mizoram,657,25472.0,0.025793027638190955
2020-08-14,Nagaland,3322,49534.0,0.06706504623087173
2020-08-14,Odisha,54630,807826.0,0.06762594915241649
2020-08-14,Punjab,29013,741834.0,0.03910982780514239
2020-08-14,Puducherry,6995,53503.0,0.13074033231781396
2020-08-14,Rajasthan,58692,1868534.0,0.03141072091811013
2020-08-14,Sikkim,1080,32762.0,0.032965020450521944
2020-08-14,Telangana,88396,711196.0,0.12429203763800696
2020-08-14,Tamil Nadu,326245,3569453.0,0.09139915835843755
2020-08-14,Tripura,6782,213730.0,0.031731624011603426
2020-08-14,Uttar Pradesh,145287,3598210.0,0.04037757662837911
2020-08-14,Uttarakhand,11615,251236.0,0.04623143180117499
2020-08-14,West Bengal,110358,1248272.0,0.08840861607085636
2020-08-15,Andaman and Nicobar Islands,2306,28209.0,0.08174696019001028
2020-08-15,Andhra Pradesh,281817,2812197.0,0.10021239621548561
2020-08-15,Arunachal Pradesh,2658,122854.0,0.021635437185602423
2020-08-15,Assam,75559,1705526.0,0.04430246152799781
2020-08-15,Bihar,101906,1612250.0,0.0632073189641805
2020-08-15,Chandigarh,2009,20520.0,0.09790448343079922
2020-08-15,Chhattisgarh,15045,414328.0,0.036311810932401385
2020-08-15,Delhi,151928,1291411.0,0.11764496353213655
2020-08-15,Dadra and Nagar Haveli and Daman and Diu,1846,47643.0,0.038746510505215874
2020-08-15,Goa,11339,163874.0,0.06919340468896835
2020-08-15,Gujarat,77663,1262264.0,0.06152674876254096
2020-08-15,Himachal Pradesh,3993,178075.0,0.022423136318966728
2020-08-15,Haryana,46410,830477.0,0.05588354644379074
2020-08-15,Jharkhand,22672,448188.0,0.05058591483930851
2020-08-15,Jammu and Kashmir,28021,785475.0,0.03567395525000796
2020-08-15,Karnataka,219926,1993760.0,0.11030715833400209
2020-08-15,Kerala,42886,1154365.0,0.03715116102792444
2020-08-15,Ladakh,1909,24253.0,0.07871191192842122
2020-08-15,Maharashtra,584754,3115716.0,0.18767885134588647
2020-08-15,Meghalaya,1292,42910.0,0.03010953157772081
2020-08-15,Manipur,4392,112780.0,0.03894307501330023
2020-08-15,Madhya Pradesh,44433,1013332.0,0.0438484129584381
2020-08-15,Mizoram,713,25929.0,0.0274981680743569
2020-08-15,Nagaland,3340,50200.0,0.06653386454183267
2020-08-15,Odisha,57126,855713.0,0.06675836407767557
2020-08-15,Punjab,30041,759990.0,0.039528151686206395
2020-08-15,Puducherry,7354,54852.0,0.1340698607161088
2020-08-15,Rajasthan,59979,1898595.0,0.03159125563903834
2020-08-15,Sikkim,1148,32926.0,0.03486606329344591
2020-08-15,Telangana,90259,732435.0,0.1232314130264119
2020-08-15,Tamil Nadu,332105,3640796.0,0.09121768975795402
2020-08-15,Tripura,6949,217119.0,0.032005490076870285
2020-08-15,Uttar Pradesh,150061,3695700.0,0.04060421571014963
2020-08-15,Uttarakhand,11940,256008.0,0.04663916752601481
2020-08-15,West Bengal,113432,1282486.0,0.0884469694016153
2020-08-16,Andaman and Nicobar Islands,2399,28229.0,0.0849835275780226
2020-08-16,Andhra Pradesh,289829,2860943.0,0.1013054087411039
2020-08-16,Arunachal Pradesh,2701,124786.0,0.021645056336447997
2020-08-16,Assam,76876,1725893.0,0.04454273816511221
2020-08-16,Bihar,104093,1679462.0,0.06197996739432032
2020-08-16,Chandigarh,2102,21060.0,0.09981006647673314
2020-08-16,Chhattisgarh,15621,419658.0,0.03722316743634102
2020-08-16,Delhi,152580,1302120.0,0.11717814026357018
2020-08-16,Dadra and Nagar Haveli and Daman and Diu,1881,48212.0,0.03901518294200614
2020-08-16,Goa,11639,165356.0,0.07038752751638888
2020-08-16,Gujarat,78783,1312824.0,0.06001032887881391
2020-08-16,Himachal Pradesh,4156,179024.0,0.02321476450084905
2020-08-16,Haryana,47153,844422.0,0.055840563130756894
2020-08-16,Jharkhand,23224,455715.0,0.05096167560865892
2020-08-16,Jammu and Kashmir,28470,793537.0,0.03587734409359614
2020-08-16,Karnataka,226966,2037386.0,0.11140058879367974
2020-08-16,Kerala,44416,1182727.0,0.03755389028913689
2020-08-16,Ladakh,1948,24273.0,0.0802537799200758
2020-08-16,Maharashtra,595865,3165550.0,0.1882342720854196
2020-08-16,Meghalaya,1374,43800.0,0.03136986301369863
2020-08-16,Manipur,4571,115041.0,0.03973366017332951
2020-08-16,Madhya Pradesh,45455,1035343.0,0.04390332479188057
2020-08-16,Mizoram,777,26611.0,0.029198451768065837
2020-08-16,Nagaland,3394,50946.0,0.06661955796333373
2020-08-16,Odisha,60050,908508.0,0.06609738164110827
2020-08-16,Punjab,31206,770873.0,0.040481376309716384
2020-08-16,Puducherry,7732,55937.0,0.1382269338720346
2020-08-16,Rajasthan,61296,1913726.0,0.03202966359865519
2020-08-16,Sikkim,1167,33810.0,0.034516415261756875
2020-08-16,Telangana,91361,744555.0,0.12270550865953489
2020-08-16,Tamil Nadu,338055,3711246.0,0.09108935381809775
2020-08-16,Tripura,7076,218981.0,0.03231330572058763
2020-08-16,Uttar Pradesh,154418,3786633.0,0.04077976397501421
2020-08-16,Uttarakhand,12175,260790.0,0.046685072280378846
2020-08-16,West Bengal,116498,1314772.0,0.08860699801942847
2020-08-17,Andaman and Nicobar Islands,2445,28672.0,0.08527483258928571
2020-08-17,Andhra Pradesh,296609,2905521.0,0.10208461752642642
2020-08-17,Arunachal Pradesh,2741,127286.0,0.02153418286378706
2020-08-17,Assam,79668,1775403.0,0.04487319217101695
2020-08-17,Bihar,106618,1787189.0,0.0596568130175376
2020-08-17,Chandigarh,2216,21563.0,0.1027686314520243
2020-08-17,Chhattisgarh,16025,427209.0,0.03751091386183344
2020-08-17,Delhi,153367,1317108.0,0.11644223556458544
2020-08-17,Dadra and Nagar Haveli and Daman and Diu,1908,48710.0,0.039170601519195235
